primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101133_LeftCorner_2017-18,101133,LeftCorner,19,6,3,0.9473684210526315,1.3944885578412392,0.8626691759633435,0.4539092369496752,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_LeftLong3_2017-18,101133,LeftLong3,17,4,3,0.7058823529411765,1.2725475089872904,0.9110490033737414,0.1882146090465764,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RestrictedArea_2017-18,101133,RestrictedArea,182,105,2,1.1538461538461537,0.98809481374347,1.2167730543204958,0.09985935789067171,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Right11FT_2017-18,101133,Right11FT,49,22,2,0.8979591836734694,0.9947802128125661,0.7563602679188017,0.08706139987967483,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Right18FT_2017-18,101133,Right18FT,51,23,2,0.9019607843137255,0.9951825521921196,0.8799172035137489,0.09100758373527998,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Right23FT_2017-18,101133,Right23FT,29,11,2,0.7586206896551724,0.9704308468600199,0.7393381433556363,0.06328771784019402,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_Right27FT_2017-18,101133,Right27FT,74,30,3,1.2162162162162162,1.4729109830744562,1.1758156019619856,0.1245129188289238,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RightBaseline11FT_2017-18,101133,RightBaseline11FT,7,2,2,0.5714285714285714,0.9035079029052513,0.7295978040338943,0.1926160854178998,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RightBaseline18FT_2017-18,101133,RightBaseline18FT,13,8,2,1.2307692307692308,0.9730085108210399,0.8253041640445464,0.08460231886834459,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RightBaseline23FT_2017-18,101133,RightBaseline23FT,1,0,2,0,0,0.92,0,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RightCorner_2017-18,101133,RightCorner,22,8,3,1.0909090909090908,1.443137078762504,1.0626093121074158,0.27803302561723836,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101133_RightLong3_2017-18,101133,RightLong3,14,5,3,1.0714285714285714,1.4374722712498647,0.7712322575370371,0.32716687855250576,2017-18,2017-12-12T18:50:45.958,101133,"Ian Mahinmi"
101139_Left11FT_2017-18,101139,Left11FT,32,10,2,0.625,0.9270248108869579,0.7700370784795204,0.2509543251918773,2017-18,2017-12-12T18:50:45.958,101139,"CJ Miles"
